id,name,rarity,collection,series,holofoil_price,reverse_holofoil_price,release_date,nationalPokedexNumbers,artist,popularite
ex11-109,Jolteon ex,Rare Holo EX,Delta Species,EX,135.46,,2005/10/31,[135],Mitsuhiro Arita,#168
ex6-110,Mr. Mime ex,Rare Holo EX,FireRed & LeafGreen,EX,46.85,,2004/09/01,[122],Ryo Ueda,Non référencé
ex16-104,Fire Energy,Rare Holo,Power Keepers,EX,7.22,,2007/02/02,,,Non référencé
xy11-111,Gardevoir-EX,Rare Ultra,Steam Siege,XY,6.1,,2016/08/03,[282],Ryo Ueda,#9
ex11-110,Vaporeon ex,Rare Holo EX,Delta Species,EX,75.25,,2005/10/31,[134],Hikaru Koike,#118
xy11-112,M Gardevoir-EX,Rare Ultra,Steam Siege,XY,17.45,,2016/08/03,[282],5ban Graphics,#9
ex10-112,Umbreon ex,Rare Holo EX,Unseen Forces,EX,763.33,,2005/08/01,[197],Ryo Ueda,#5
ex16-106,Lightning Energy,Rare Holo,Power Keepers,EX,5.9,,2007/02/02,,,Non référencé
base6-106,Challenge!,Uncommon,Legendary Collection,Other,,74.99,2002/05/24,,Kagemaru Himeno,Non référencé
xy12-107,Brock's Grit,Rare Ultra,Evolutions,XY,5.7,,2016/11/02,,Hitoshi Ariga,Non référencé
ex10-113,Entei ★,Rare Holo Star,Unseen Forces,EX,305.0,,2005/08/01,[244],Masakazu Fukuda,#186
dp7-103,Charizard,Rare Secret,Stormfront,Diamond & Pearl,349.97,,2008/11/01,[6],Mitsuhiro Arita,#4
bw11-115,Zekrom,Rare Secret,Legendary Treasures,Black & White,95.26,,2013/11/06,[644],5ban Graphics,#75
dp4-103,Cresselia LV.X,Rare Holo LV.X,Great Encounters,Diamond & Pearl,19.61,,2008/02/01,[488],Shizurow,Non référencé
ex10-111,Tyranitar ex,Rare Holo EX,Unseen Forces,EX,239.24,,2005/08/01,[248],Mitsuhiro Arita,#12
pl2-112,Pikachu,Rare Secret,Rising Rivals,Platinum,85.6,,2009/05/16,[25],Mitsuhiro Arita,#19
dp7-SH2,Duskull,Rare,Stormfront,Diamond & Pearl,,38.59,2008/11/01,[355],Kouki Saitou,Non référencé
ex1-102,Scyther ex,Rare Holo EX,Ruby & Sapphire,EX,51.55,,2003/07/01,[123],Ryo Ueda,Non référencé
bw5-103,Entei-EX,Rare Ultra,Dark Explorers,Black & White,110.0,,2012/05/09,[244],5ban Graphics,#186
dp7-SH1,Drifloon,Rare,Stormfront,Diamond & Pearl,,40.0,2008/11/01,[425],Atsuko Nishida,Non référencé
dp4-104,Darkrai LV.X,Rare Holo LV.X,Great Encounters,Diamond & Pearl,45.49,,2008/02/01,[491],Shizurow,#44
ex7-110,Charmeleon,Rare Secret,Team Rocket Returns,EX,50.23,,2004/11/01,[5],Ken Sugimori,Non référencé
xyp-XY106,Gyarados-EX,Promo,XY Black Star Promos,XY,5.45,,2013/10/12,[130],Eske Yoshinob,Non référencé
ex1-103,Sneasel ex,Rare Holo EX,Ruby & Sapphire,EX,36.22,,2003/07/01,[215],Ryo Ueda,Non référencé
bw9-113,Latios-EX,Rare Ultra,Plasma Freeze,Black & White,100.75,,2013/05/08,[381],Ryo Ueda,#149
ex15-98,Salamence ex δ,Rare Holo EX,Dragon Frontiers,EX,149.99,,2006/11/01,[373],Ryo Ueda,#62
bw1-113,Reshiram,Rare Ultra,Black & White,Black & White,30.4,,2011/04/25,[643],5ban Graphics,#87
base6-107,Energy Retrieval,Uncommon,Legendary Collection,Other,,36.56,2002/05/24,,Keiji Kinebuchi,Non référencé
xy12-108,Misty's Determination,Rare Ultra,Evolutions,XY,13.9,,2016/11/02,,Megumi Mizutani,Non référencé
bw9-114,Tornadus-EX,Rare Ultra,Plasma Freeze,Black & White,28.93,,2013/05/08,[641],5ban Graphics,Non référencé
dp7-SH3,Voltorb,Rare,Stormfront,Diamond & Pearl,,33.93,2008/11/01,[100],Kent Kanetsuna,Non référencé
sm4-101,Gyarados-GX,Rare Ultra,Crimson Invasion,Sun & Moon,10.16,,2017/11/03,[130],5ban Graphics,Non référencé
bw8-108,Lugia-EX,Rare Holo EX,Plasma Storm,Black & White,15.38,,2013/02/06,[249],Toyste Beach,#15
hgss1-ONE,Alph Lithograph,Rare Secret,HeartGold & SoulSilver,HeartGold & SoulSilver,48.88,,2010/02/10,,Milky Isobe,Non référencé
ex7-111,Here Comes Team Rocket!,Rare Secret,Team Rocket Returns,EX,81.42,,2004/11/01,,Ken Sugimori,Non référencé
ex11-113,Metagross ★,Rare Holo Star,Delta Species,EX,399.98,,2005/10/31,[376],Masakazu Fukuda,#34
pl2-RT1,Fan Rotom,Rare,Rising Rivals,Platinum,,18.77,2009/05/16,[479],Motofumi Fujiwara,#201
xy6-108,Winona,Rare Ultra,Roaring Skies,XY,36.86,,2015/05/06,,Megumi Mizutani,Non référencé
bw5-105,Raikou-EX,Rare Ultra,Dark Explorers,Black & White,90.0,,2012/05/09,[243],5ban Graphics,Non référencé
ex10-114,Raikou ★,Rare Holo Star,Unseen Forces,EX,340.4,,2005/08/01,[243],Masakazu Fukuda,Non référencé
ex6-112,Venusaur ex,Rare Holo EX,FireRed & LeafGreen,EX,296.48,,2004/09/01,[3],Ryo Ueda,#183
pl2-RT3,Heat Rotom,Rare,Rising Rivals,Platinum,,19.29,2009/05/16,[479],Lee HyunJung,#201
dp4-105,Dialga LV.X,Rare Holo LV.X,Great Encounters,Diamond & Pearl,84.73,,2008/02/01,[483],Ryo Ueda,#125
bw5-106,Groudon-EX,Rare Ultra,Dark Explorers,Black & White,147.5,,2012/05/09,[383],5ban Graphics,#153
dp4-106,Palkia LV.X,Rare Holo LV.X,Great Encounters,Diamond & Pearl,77.03,,2008/02/01,[484],Ryo Ueda,Non référencé
xyp-XY109,Gyarados,Promo,XY Black Star Promos,XY,14.35,,2013/10/12,[130],Hajime Kusajima,Non référencé
ex15-101,Mew ★ δ,Rare Holo Star,Dragon Frontiers,EX,486.21,,2006/11/01,[151],Masakazu Fukuda,#33
pl2-RT4,Mow Rotom,Rare,Rising Rivals,Platinum,,13.99,2009/05/16,[479],Yusuke Ohmura,#201
pl2-RT2,Frost Rotom,Rare,Rising Rivals,Platinum,,19.98,2009/05/16,[479],Hironobu Yoshida,#201
ex10-115,Suicune ★,Rare Holo Star,Unseen Forces,EX,369.17,,2005/08/01,[245],Masakazu Fukuda,#57
ex6-114,Articuno ex,Rare Secret,FireRed & LeafGreen,EX,201.96,,2004/09/01,[144],Ryo Ueda,#184
ex10-116,Rocket's Persian ex,Rare Secret,Unseen Forces,EX,41.82,,2005/08/01,[53],Mitsuhiro Arita,Non référencé
xy6-109,Energy Switch,Rare Secret,Roaring Skies,XY,21.07,,2015/05/06,,5ban Graphics,Non référencé
bw5-107,Darkrai-EX,Rare Ultra,Dark Explorers,Black & White,185.99,,2012/05/09,[491],5ban Graphics,#44
ex11-111,Groudon ★,Rare Holo Star,Delta Species,EX,361.0,,2005/10/31,[383],Masakazu Fukuda,#153
ex15-99,Tyranitar ex δ,Rare Holo EX,Dragon Frontiers,EX,125.0,,2006/11/01,[248],Yusuke Shimada,#12
hgss1-123,Gyarados,Rare Holo,HeartGold & SoulSilver,HeartGold & SoulSilver,95.48,47.47,2010/02/10,[130],Wataru Kawahara,Non référencé
xyp-XY107,Mewtwo-EX,Promo,XY Black Star Promos,XY,6.72,,2013/10/12,[150],5ban Graphics,#33
xy11-116,Gardevoir-EX,Rare Secret,Steam Siege,XY,31.99,,2016/08/03,[282],Eske Yoshinob,#9
ex6-113,Charmander,Rare Secret,FireRed & LeafGreen,EX,48.29,,2004/09/01,[4],Ken Sugimori,#130
ex11-114,Azumarill,Rare Secret,Delta Species,EX,32.0,,2005/10/31,[184],Kagemaru Himeno,Non référencé
bw1-115,Pikachu,Rare Secret,Black & White,Black & White,44.73,,2011/04/25,[25],Kouki Saitou,#19
sm9-120,Eevee & Snorlax-GX,Rare Holo GX,Team Up,Sun & Moon,19.06,,2019/02/01,"[133, 143]",Mitsuhiro Arita,#20
ex6-111,Mr. Mime ex,Rare Holo EX,FireRed & LeafGreen,EX,40.49,,2004/09/01,[122],Ryo Ueda,Non référencé
pl2-113,Flying Pikachu,Rare Secret,Rising Rivals,Platinum,95.99,,2009/05/16,[25],Toshinao Aoki,#19
pl2-114,Surfing Pikachu,Rare Secret,Rising Rivals,Platinum,63.73,,2009/05/16,[25],Toshinao Aoki,#19
ex13-111,Mew,Rare Secret,Holon Phantoms,EX,80.39,,2006/05/01,[151],Ken Sugimori,#33
xy11-115,Volcanion-EX,Rare Secret,Steam Siege,XY,11.73,,2016/08/03,[721],Mitsuhiro Arita,Non référencé
xy1-116,Evosoda,Uncommon,XY,XY,,5.34,2014/02/05,,5ban Graphics,Non référencé
bw5-104,Kyogre-EX,Rare Ultra,Dark Explorers,Black & White,94.0,,2012/05/09,[382],5ban Graphics,#115
bw1-114,Zekrom,Rare Ultra,Black & White,Black & White,39.92,,2011/04/25,[644],5ban Graphics,#75
sm10-107,Greninja & Zoroark-GX,Rare Holo GX,Unbroken Bonds,Sun & Moon,15.35,,2019/05/03,"[571, 658]",Mitsuhiro Arita,#1
bw9-115,Ghetsis,Rare Ultra,Plasma Freeze,Black & White,70.43,,2013/05/08,,Kanako Eo,Non référencé
bw9-116,Professor Juniper,Rare Ultra,Plasma Freeze,Black & White,91.79,,2013/05/08,,Kanako Eo,Non référencé
bw9-117,Empoleon,Rare Secret,Plasma Freeze,Black & White,102.5,,2013/05/08,[395],Ayaka Yoshida,#72
xy3-105,Heracross-EX,Rare Ultra,Furious Fists,XY,11.26,,2014/08/13,[214],Ryo Ueda,#107
ex6-115,Moltres ex,Rare Secret,FireRed & LeafGreen,EX,100.76,,2004/09/01,[146],Ryo Ueda,Non référencé
xy6-110,VS Seeker,Rare Secret,Roaring Skies,XY,14.75,,2015/05/06,,5ban Graphics,Non référencé
dp3-125,Roseanne's Research,Uncommon,Secret Wonders,Diamond & Pearl,,6.15,2007/11/01,,Kanako Eo,Non référencé
ex6-116,Zapdos ex,Rare Secret,FireRed & LeafGreen,EX,127.49,,2004/09/01,[145],Ryo Ueda,Non référencé
xyp-XY110,Mew,Promo,XY Black Star Promos,XY,21.02,,2013/10/12,[151],Kouki Saitou,#33
pl2-RT5,Wash Rotom,Rare,Rising Rivals,Platinum,,16.38,2009/05/16,[479],Hiroki Fuchino,#201
xy4-109,VS Seeker,Uncommon,Phantom Forces,XY,,6.98,2014/11/05,,5ban Graphics,Non référencé
bw11-RC7,Pikachu,Uncommon,Legendary Treasures,Black & White,13.33,,2013/11/06,[25],Atsuko Nishida,#19
bw9-119,Garbodor,Rare Secret,Plasma Freeze,Black & White,104.0,,2013/05/08,[569],Ayaka Yoshida,Non référencé
pl1-118,Team Galactic's Invention G-105 Poké Turn,Uncommon,Platinum,Platinum,,6.26,2009/02/11,,Makoto Imai,Non référencé
bw9-120,Garchomp,Rare Secret,Plasma Freeze,Black & White,119.52,,2013/05/08,[445],Ayaka Yoshida,#7
xyp-XY113,Manaphy,Promo,XY Black Star Promos,XY,9.97,,2013/10/12,[490],Hitoshi Ariga,Non référencé
bw5-111,Pokémon Catcher,Rare Secret,Dark Explorers,Black & White,113.05,,2012/05/09,,5ban Graphics,Non référencé
xy4-115,Malamar-EX,Rare Ultra,Phantom Forces,XY,5.35,,2014/11/05,[687],Ryo Ueda,#237
sm4-109,Gladion,Rare Ultra,Crimson Invasion,Sun & Moon,11.19,,2017/11/03,,TOKIYA,Non référencé
xyp-XY111,Celebi,Promo,XY Black Star Promos,XY,8.26,,2013/10/12,[251],Mitsuhiro Arita,#84
bw5-109,Gardevoir,Rare Secret,Dark Explorers,Black & White,387.51,,2012/05/09,[282],5ban Graphics,#9
xy3-107,Lucario-EX,Rare Ultra,Furious Fists,XY,78.03,,2014/08/13,[448],Ryo Ueda,#2
bw5-110,Archeops,Rare Secret,Dark Explorers,Black & White,77.81,,2012/05/09,[567],5ban Graphics,Non référencé
xy3-109,Battle Reporter,Rare Ultra,Furious Fists,XY,8.09,,2014/08/13,,Shin Nagasawa,Non référencé
xyp-XY114,Darkrai,Promo,XY Black Star Promos,XY,6.32,,2013/10/12,[491],kawayoo,#44
ex10-D,Unown,Rare,Unseen Forces,EX,15.81,,2005/08/01,[201],Shin-ichi Yoshikawa,Non référencé
dp1-120,Empoleon LV.X,Rare Holo LV.X,Diamond & Pearl,Diamond & Pearl,47.65,,2007/05/01,[395],Shizurow,#72
xy4-114,Gengar-EX,Rare Ultra,Phantom Forces,XY,184.43,,2014/11/05,[94],Ryo Ueda,#10
bw6-119,Ho-Oh-EX,Rare Ultra,Dragons Exalted,Black & White,110.19,,2012/08/15,[250],5ban Graphics,#96
g1-RC32,Sylveon-EX,Rare Ultra,Generations,XY,47.31,,2016/02/22,[700],Kanako Eo,#6
bw9-118,Sigilyph,Rare Secret,Plasma Freeze,Black & White,56.24,,2013/05/08,[561],Ayaka Yoshida,Non référencé
bw5-108,Tornadus-EX,Rare Ultra,Dark Explorers,Black & White,35.33,,2012/05/09,[641],5ban Graphics,Non référencé
xy3-106,Seismitoad-EX,Rare Ultra,Furious Fists,XY,8.0,,2014/08/13,[537],Ryo Ueda,Non référencé
ex10-A,Unown,Rare,Unseen Forces,EX,30.0,,2005/08/01,[201],Shin-ichi Yoshikawa,Non référencé
sm7-115,Slaking,Rare Holo,Celestial Storm,Sun & Moon,6.86,6.93,2018/08/03,[289],Ken Sugimori,Non référencé
g1-RC28,Flareon-EX,Rare Ultra,Generations,XY,56.78,,2016/02/22,[136],kirisAki,Non référencé
g1-RC29,Pikachu,Rare Ultra,Generations,XY,29.99,,2016/02/22,[25],Kagemaru Himeno,#19
xyp-XY112,Jirachi,Promo,XY Black Star Promos,XY,8.9,,2013/10/12,[385],Kagemaru Himeno,#49
ex10-B,Unown,Rare,Unseen Forces,EX,19.1,,2005/08/01,[201],Shin-ichi Yoshikawa,Non référencé
xy4-112,Mystery Energy,Uncommon,Phantom Forces,XY,,5.83,2014/11/05,,5ban Graphics,Non référencé
bw6-117,Blend Energy GrassFirePsychicDarkness,Uncommon,Dragons Exalted,Black & White,,7.79,2012/08/15,,5ban Graphics,Non référencé
xy3-110,Fossil Researcher,Rare Ultra,Furious Fists,XY,10.12,,2014/08/13,,Naoki Saito,Non référencé
xyp-XY115,Shaymin,Promo,XY Black Star Promos,XY,16.68,,2013/10/12,[492],You Iribi,#100
xy3-111,Korrina,Rare Ultra,Furious Fists,XY,28.08,,2014/08/13,,Yusuke Ohmura,Non référencé
ex10-117,Celebi ex,Rare Secret,Unseen Forces,EX,399.99,,2005/08/01,[251],Ryo Ueda,#84
pl2-RT6,Charon's Choice,Rare,Rising Rivals,Platinum,,8.63,2009/05/16,,Ken Sugimori,Non référencé
xy3-108,Dragonite-EX,Rare Ultra,Furious Fists,XY,36.54,,2014/08/13,[149],Ryo Ueda,#32
bw7-122,Stoutland,Rare Holo,Boundaries Crossed,Black & White,5.2,2.83,2012/11/07,[508],Shin Nagasawa,Non référencé
g1-RC30,Gardevoir-EX,Rare Ultra,Generations,XY,18.15,,2016/02/22,[282],Mizue,#9
ex10-C,Unown,Rare,Unseen Forces,EX,16.24,,2005/08/01,[201],Shin-ichi Yoshikawa,Non référencé
bw9-121,Max Potion,Rare Secret,Plasma Freeze,Black & White,28.14,,2013/05/08,,5ban Graphics,Non référencé
xy4-113,Manectric-EX,Rare Ultra,Phantom Forces,XY,6.72,,2014/11/05,[310],Ryo Ueda,Non référencé
g1-RC31,M Gardevoir-EX,Rare Ultra,Generations,XY,27.62,,2016/02/22,[282],Megumi Mizutani,#9
bw9-122,Ultra Ball,Rare Secret,Plasma Freeze,Black & White,358.3,,2013/05/08,,5ban Graphics,Non référencé
bw6-118,Blend Energy WaterLightningFightingMetal,Uncommon,Dragons Exalted,Black & White,,10.6,2012/08/15,,5ban Graphics,Non référencé
ex10-E,Unown,Rare,Unseen Forces,EX,19.38,,2005/08/01,[201],Shin-ichi Yoshikawa,Non référencé
dp1-121,Infernape LV.X,Rare Holo LV.X,Diamond & Pearl,Diamond & Pearl,44.27,,2007/05/01,[392],Shizurow,#40
pl1-122,Dialga G LV.X,Rare Holo LV.X,Platinum,Platinum,20.96,,2009/02/11,[483],Mitsuhiro Arita,#125
xy3-112,M Heracross-EX,Rare Secret,Furious Fists,XY,18.61,,2014/08/13,[214],5ban Graphics,#107
dp1-122,Torterra LV.X,Rare Holo LV.X,Diamond & Pearl,Diamond & Pearl,42.56,,2007/05/01,[389],Shizurow,#83
bw6-120,Mew-EX,Rare Ultra,Dragons Exalted,Black & White,104.38,,2012/08/15,[151],5ban Graphics,#33
dp3-131,Gardevoir LV.X,Rare Holo LV.X,Secret Wonders,Diamond & Pearl,57.49,,2007/11/01,[282],Ryo Ueda,#9
xy10-116,Glaceon-EX,Rare Ultra,Fates Collide,XY,13.74,,2016/05/02,[471],Ryo Ueda,#58
pl1-123,Drapion LV.X,Rare Holo LV.X,Platinum,Platinum,23.7,,2009/02/11,[452],Ryo Ueda,Non référencé
sm4-110,Lusamine,Rare Ultra,Crimson Invasion,Sun & Moon,34.81,,2017/11/03,,Megumi Mizutani,Non référencé
xy3-113,M Lucario-EX,Rare Secret,Furious Fists,XY,42.39,,2014/08/13,[448],5ban Graphics,#2
ex10-G,Unown,Rare,Unseen Forces,EX,20.86,,2005/08/01,[201],Shin-ichi Yoshikawa,Non référencé
sm4-111,Olivia,Rare Ultra,Crimson Invasion,Sun & Moon,13.04,,2017/11/03,,Naoki Saito,Non référencé
xy4-118,Lysandre's Trump Card,Rare Ultra,Phantom Forces,XY,10.63,,2014/11/05,,Hitoshi Ariga,Non référencé
bw6-122,Registeel-EX,Rare Ultra,Dragons Exalted,Black & White,45.53,,2012/08/15,[379],5ban Graphics,Non référencé
dp3-132,Honchkrow LV.X,Rare Holo LV.X,Secret Wonders,Diamond & Pearl,35.2,,2007/11/01,[430],Ryo Ueda,Non référencé
xy10-117,Alakazam-EX,Rare Ultra,Fates Collide,XY,9.16,,2016/05/02,[65],Ryo Ueda,Non référencé
bw6-123,Rayquaza-EX,Rare Ultra,Dragons Exalted,Black & White,244.97,,2012/08/15,[384],5ban Graphics,#8
xy4-119,Xerosic,Rare Ultra,Phantom Forces,XY,5.91,,2014/11/05,,Masakazu Fukuda,Non référencé
sm8-120,Umbreon,Rare,Lost Thunder,Sun & Moon,,9.33,2018/11/02,[197],Ryota Murayama,#5
ex10-F,Unown,Rare,Unseen Forces,EX,14.85,,2005/08/01,[201],Shin-ichi Yoshikawa,Non référencé
xyp-XY118,Keldeo,Promo,XY Black Star Promos,XY,5.09,,2013/10/12,[647],Shin Nagasawa,#208
pl1-124,Giratina LV.X,Rare Holo LV.X,Platinum,Platinum,70.41,,2009/02/11,[487],Shizurow,#77
pl1-125,Palkia G LV.X,Rare Holo LV.X,Platinum,Platinum,19.54,,2009/02/11,[484],Mitsuhiro Arita,Non référencé
sm4-112,Gyarados-GX,Rare Rainbow,Crimson Invasion,Sun & Moon,33.14,,2017/11/03,[130],5ban Graphics,Non référencé
xy4-116,Florges-EX,Rare Ultra,Phantom Forces,XY,6.89,,2014/11/05,[671],Ryo Ueda,Non référencé
xyp-XY116,Arceus,Promo,XY Black Star Promos,XY,10.2,,2013/10/12,[493],Naoki Saito,#63
bw8-117,Bicycle,Uncommon,Plasma Storm,Black & White,,7.02,2013/02/06,,Toyste Beach,Non référencé
xy4-117,AZ,Rare Ultra,Phantom Forces,XY,9.6,,2014/11/05,,Naoki Saito,Non référencé
smp-SM122,Zygarde-GX,Promo,SM Black Star Promos,Sun & Moon,7.44,,2017/02/03,[718],5ban Graphics,#154
bw8-118,Colress,Uncommon,Plasma Storm,Black & White,,8.82,2013/02/06,,Yusuke Ohmura,Non référencé
bw6-121,Terrakion-EX,Rare Ultra,Dragons Exalted,Black & White,22.43,,2012/08/15,[639],5ban Graphics,Non référencé
xy10-118,M Alakazam-EX,Rare Ultra,Fates Collide,XY,27.56,,2016/05/02,[65],5ban Graphics,Non référencé
xy9-114,Gyarados-EX,Rare Ultra,BREAKpoint,XY,21.09,,2016/02/03,[130],Ryo Ueda,Non référencé
bw6-124,Giratina-EX,Rare Ultra,Dragons Exalted,Black & White,78.08,,2012/08/15,[487],5ban Graphics,#77
xyp-XY120,Meloetta,Promo,XY Black Star Promos,XY,5.44,,2013/10/12,[648],Megumi Mizutani,#133
xy10-119,Umbreon-EX,Rare Ultra,Fates Collide,XY,48.03,,2016/05/02,[197],Ryo Ueda,#5
ex10-I,Unown,Rare,Unseen Forces,EX,11.94,,2005/08/01,[201],Nakaoka,Non référencé
xy10-121,M Altaria-EX,Rare Ultra,Fates Collide,XY,10.92,,2016/05/02,[334],5ban Graphics,#105
xy9-115,M Gyarados-EX,Rare Ultra,BREAKpoint,XY,39.1,,2016/02/03,[130],5ban Graphics,Non référencé
xyp-XY121,Charizard-EX,Promo,XY Black Star Promos,XY,59.01,,2013/10/12,[6],Kouki Saitou,#4
ex10-J,Unown,Rare,Unseen Forces,EX,19.07,,2005/08/01,[201],Nakaoka,Non référencé
xy4-122,Dialga-EX,Rare Secret,Phantom Forces,XY,244.89,,2014/11/05,[483],5ban Graphics,#125
sm10-120,Lucario & Melmetal-GX,Rare Holo GX,Unbroken Bonds,Sun & Moon,7.03,,2019/05/03,"[448, 809]",Mitsuhiro Arita,#2
sm4-116,Guzzlord-GX,Rare Rainbow,Crimson Invasion,Sun & Moon,7.03,,2017/11/03,[799],5ban Graphics,Non référencé
xy9-116,Manaphy-EX,Rare Ultra,BREAKpoint,XY,5.41,,2016/02/03,[490],Ryo Ueda,Non référencé
dp2-121,Electivire LV.X,Rare Holo LV.X,Mysterious Treasures,Diamond & Pearl,29.21,,2007/08/01,[466],Shizurow,Non référencé
xy10-122,Kingdra-EX,Rare Ultra,Fates Collide,XY,6.05,,2016/05/02,[230],Ryo Ueda,Non référencé
xyp-XY122,Blastoise-EX,Promo,XY Black Star Promos,XY,64.33,,2013/10/12,[9],kawayoo,#106
pl1-130,Scyther,Rare Secret,Platinum,Platinum,18.17,,2009/02/11,[123],Ken Sugimori,Non référencé
bw6-128,Rayquaza,Rare Secret,Dragons Exalted,Black & White,230.0,,2012/08/15,[384],5ban Graphics,#8
sm4-117,Kartana-GX,Rare Rainbow,Crimson Invasion,Sun & Moon,6.01,,2017/11/03,[798],5ban Graphics,Non référencé
smp-SM129,Kyogre,Promo,SM Black Star Promos,Sun & Moon,5.02,,2017/02/03,[382],Anesaki Dynamic,#115
xy10-124,Team Rocket's Handiwork,Rare Ultra,Fates Collide,XY,8.48,,2016/05/02,,Hitoshi Ariga,Non référencé
ex10-L,Unown,Rare,Unseen Forces,EX,15.11,,2005/08/01,[201],Nakaoka,Non référencé
pl1-SH4,Lotad,Rare,Platinum,Platinum,,43.89,2009/02/11,[270],Masakazu Fukuda,Non référencé
xyp-XY124,Pikachu-EX,Promo,XY Black Star Promos,XY,114.08,,2013/10/12,[25],Megumi Mizutani,#19
sm4-119,Silvally-GX,Rare Rainbow,Crimson Invasion,Sun & Moon,7.35,,2017/11/03,[773],5ban Graphics,#134
ex10-M,Unown,Rare,Unseen Forces,EX,12.17,,2005/08/01,[201],Nakaoka,Non référencé
xyp-XY125,Mewtwo-EX,Promo,XY Black Star Promos,XY,29.84,,2013/10/12,[150],Eske Yoshinob,#33
pl1-SH5,Swablu,Rare,Platinum,Platinum,,46.0,2009/02/11,[333],Kagemaru Himeno,Non référencé
ex10-H,Unown,Rare,Unseen Forces,EX,7.71,,2005/08/01,[201],Shin-ichi Yoshikawa,Non référencé
sm4-113,Alolan Golem-GX,Rare Rainbow,Crimson Invasion,Sun & Moon,6.59,,2017/11/03,[76],5ban Graphics,Non référencé
xy4-121,M Gengar-EX,Rare Secret,Phantom Forces,XY,76.29,,2014/11/05,[94],5ban Graphics,#10
pl1-129,Hitmonchan,Rare Secret,Platinum,Platinum,13.14,,2009/02/11,[107],Ken Sugimori,Non référencé
bw6-127,Krookodile,Rare Secret,Dragons Exalted,Black & White,54.5,,2012/08/15,[553],5ban Graphics,#90
xy9-117,Espeon-EX,Rare Ultra,BREAKpoint,XY,23.25,,2016/02/03,[196],Ryo Ueda,#46
ex10-K,Unown,Rare,Unseen Forces,EX,26.13,,2005/08/01,[201],Nakaoka,Non référencé
dp6-131,Cynthia's Feelings,Uncommon,Legends Awakened,Diamond & Pearl,,8.48,2008/08/01,,Ken Sugimori,Non référencé
dp2-122,Lucario LV.X,Rare Holo LV.X,Mysterious Treasures,Diamond & Pearl,36.43,,2007/08/01,[448],Ryo Ueda,#2
xyp-XY123,Venusaur-EX,Promo,XY Black Star Promos,XY,80.19,,2013/10/12,[3],Naoki Saito,#183
sm4-118,Alolan Exeggutor-GX,Rare Rainbow,Crimson Invasion,Sun & Moon,6.53,,2017/11/03,[103],5ban Graphics,Non référencé
bw7-136,Town Map,Uncommon,Boundaries Crossed,Black & White,,9.4,2012/11/07,,Toyste Beach,Non référencé
dp2-124,Time-Space Distortion,Rare Secret,Mysterious Treasures,Diamond & Pearl,40.64,,2007/08/01,,Shizurow,Non référencé
xy4-120,M Manectric-EX,Rare Secret,Phantom Forces,XY,15.71,,2014/11/05,[310],5ban Graphics,Non référencé
sm4-114,Nihilego-GX,Rare Rainbow,Crimson Invasion,Sun & Moon,7.56,,2017/11/03,[793],5ban Graphics,Non référencé
bw6-125,Serperior,Rare Secret,Dragons Exalted,Black & White,87.0,,2012/08/15,[497],5ban Graphics,#70
pl1-126,Shaymin LV.X,Rare Holo LV.X,Platinum,Platinum,36.96,,2009/02/11,[492],Shizurow,#100
sm4-115,Buzzwole-GX,Rare Rainbow,Crimson Invasion,Sun & Moon,6.97,,2017/11/03,[794],5ban Graphics,#119
pl1-127,Shaymin LV.X,Rare Holo LV.X,Platinum,Platinum,28.13,,2009/02/11,[492],Shizurow,#100
bw6-126,Reuniclus,Rare Secret,Dragons Exalted,Black & White,50.72,,2012/08/15,[579],5ban Graphics,#128
pl1-128,Electabuzz,Rare Secret,Platinum,Platinum,14.53,,2009/02/11,[125],Ken Sugimori,Non référencé
xy10-123,Altaria-EX,Rare Ultra,Fates Collide,XY,5.24,,2016/05/02,[334],Ryo Ueda,#105
bw8-123,Hypnotoxic Laser,Uncommon,Plasma Storm,Black & White,,5.61,2013/02/06,,5ban Graphics,Non référencé
xy9-118,Darkrai-EX,Rare Ultra,BREAKpoint,XY,16.83,,2016/02/03,[491],Ryo Ueda,#44
dp2-123,Magmortar LV.X,Rare Holo LV.X,Mysterious Treasures,Diamond & Pearl,30.11,,2007/08/01,[467],Shizurow,Non référencé
xy10-125,Alakazam-EX,Rare Secret,Fates Collide,XY,45.03,,2016/05/02,[65],Ryo Ueda,Non référencé
xy9-119,Scizor-EX,Rare Ultra,BREAKpoint,XY,7.71,,2016/02/03,[212],Ryo Ueda,#37
bw8-126,Virbank City Gym,Uncommon,Plasma Storm,Black & White,,7.4,2013/02/06,,Ryo Ueda,Non référencé
bw7-137,Computer Search,Rare ACE,Boundaries Crossed,Black & White,33.08,,2012/11/07,,Ryo Ueda,Non référencé
ex10-O,Unown,Rare,Unseen Forces,EX,11.47,,2005/08/01,[201],Nakaoka,Non référencé
ex10-P,Unown,Rare,Unseen Forces,EX,12.6,,2005/08/01,[201],Kyoko Koizumi,Non référencé
xy5-145,Trevenant-EX,Rare Ultra,Primal Clash,XY,9.41,,2015/02/04,[709],Ryo Ueda,Non référencé
ex10-R,Unown,Rare,Unseen Forces,EX,21.5,,2005/08/01,[201],Nakaoka,Non référencé
sm4-124,Water Energy,Rare Secret,Crimson Invasion,Sun & Moon,15.29,,2017/11/03,,,Non référencé
