id,name,rarity,collection,series,holofoil_price,reverse_holofoil_price,release_date,nationalPokedexNumbers,artist,images_url,popularity_rank
sm10-130,Gardevoir & Sylveon-GX,Rare Holo GX,Unbroken Bonds,Sun & Moon,21.75,,2019/05/03,"[282, 700]",Mitsuhiro Arita,https://images.pokemontcg.io/sm10/130_hires.png,#6
xy9-120,M Scizor-EX,Rare Ultra,BREAKpoint,XY,15.00,,2016/02/03,[212],5ban Graphics,https://images.pokemontcg.io/xy9/120_hires.png,#37
xy9-121,Ho-Oh-EX,Rare Ultra,BREAKpoint,XY,14.03,,2016/02/03,[250],Ryo Ueda,https://images.pokemontcg.io/xy9/121_hires.png,#96
sm6-120,Greninja-GX,Rare Ultra,Forbidden Light,Sun & Moon,26.19,,2018/05/04,[658],5ban Graphics,https://images.pokemontcg.io/sm6/120_hires.png,#1
xyp-XY127,Moltres,Promo,XY Black Star Promos,XY,12.69,,2013/10/12,[146],OOYAMA,https://images.pokemontcg.io/xyp/XY127_hires.png,Not Referenced
xy9-122,Skyla,Rare Ultra,BREAKpoint,XY,43.14,,2016/02/03,,Megumi Mizutani,https://images.pokemontcg.io/xy9/122_hires.png,Not Referenced
sm4-122,Counter Energy,Rare Secret,Crimson Invasion,Sun & Moon,8.22,,2017/11/03,,,https://images.pokemontcg.io/sm4/122_hires.png,Not Referenced
ex10-Q,Unown,Rare,Unseen Forces,EX,9.21,,2005/08/01,[201],Nakaoka,https://images.pokemontcg.io/ex10/Q_hires.png,Not Referenced
sm12-136,Guzzlord,Rare Holo,Cosmic Eclipse,Sun & Moon,6.17,5.43,2019/11/01,[799],Kouki Saitou,https://images.pokemontcg.io/sm12/136_hires.png,Not Referenced
bw11-RC22,Reshiram,Rare Ultra,Legendary Treasures,Black & White,25.59,,2013/11/06,[643],Kagemaru Himeno,https://images.pokemontcg.io/bw11/RC22_hires.png,#87
bw7-140,Gold Potion,Rare ACE,Boundaries Crossed,Black & White,8.96,,2012/11/07,,Ryo Ueda,https://images.pokemontcg.io/bw7/140_hires.png,Not Referenced
xy5-146,Camerupt-EX,Rare Ultra,Primal Clash,XY,6.26,,2015/02/04,[323],Ryo Ueda,https://images.pokemontcg.io/xy5/146_hires.png,Not Referenced
sm2-132,Alolan Ninetales-GX,Rare Ultra,Guardians Rising,Sun & Moon,8.34,,2017/05/05,[38],5ban Graphics,https://images.pokemontcg.io/sm2/132_hires.png,#91
xyp-XY130,Tyranitar,Promo,XY Black Star Promos,XY,9.18,,2013/10/12,[248],Satoshi Shirai,https://images.pokemontcg.io/xyp/XY130_hires.png,#12
sm6-123,Zygarde-GX,Rare Ultra,Forbidden Light,Sun & Moon,5.56,,2018/05/04,[718],5ban Graphics,https://images.pokemontcg.io/sm6/123_hires.png,#154
bw11-RC25,Meloetta-EX,Rare Ultra,Legendary Treasures,Black & White,9.09,,2013/11/06,[648],Eske Yoshinob,https://images.pokemontcg.io/bw11/RC25_hires.png,#133
ex10-V,Unown,Rare,Unseen Forces,EX,10.19,,2005/08/01,[201],Kyoko Koizumi,https://images.pokemontcg.io/ex10/V_hires.png,Not Referenced
bw7-144,Landorus-EX,Rare Ultra,Boundaries Crossed,Black & White,58.11,,2012/11/07,[645],5ban Graphics,https://images.pokemontcg.io/bw7/144_hires.png,Not Referenced
dp6-142,Magnezone LV.X,Rare Holo LV.X,Legends Awakened,Diamond & Pearl,30.68,,2008/08/01,[462],Ryo Ueda,https://images.pokemontcg.io/dp6/142_hires.png,Not Referenced
ex10-X,Unown,Rare,Unseen Forces,EX,16.61,,2005/08/01,[201],Kyoko Koizumi,https://images.pokemontcg.io/ex10/X_hires.png,Not Referenced
sm12-143,Togepi & Cleffa & Igglybuff-GX,Rare Holo GX,Cosmic Eclipse,Sun & Moon,9.56,,2019/11/01,"[173, 174, 175]",Mitsuhiro Arita,https://images.pokemontcg.io/sm12/143_hires.png,#126
sm1-140,Espeon-GX,Rare Ultra,Sun & Moon,Sun & Moon,9.68,,2017/02/03,[196],5ban Graphics,https://images.pokemontcg.io/sm1/140_hires.png,#46
xy1-142,Blastoise-EX,Rare Ultra,XY,XY,60.89,,2014/02/05,[9],Ryo Ueda,https://images.pokemontcg.io/xy1/142_hires.png,#106
xy1-143,Emolga-EX,Rare Ultra,XY,XY,9.05,,2014/02/05,[587],Ryo Ueda,https://images.pokemontcg.io/xy1/143_hires.png,#199
sm2-140,Sylveon-GX,Rare Ultra,Guardians Rising,Sun & Moon,17.92,,2017/05/05,[700],5ban Graphics,https://images.pokemontcg.io/sm2/140_hires.png,#6
xy5-154,M Aggron-EX,Rare Ultra,Primal Clash,XY,23.68,,2015/02/04,[306],5ban Graphics,https://images.pokemontcg.io/xy5/154_hires.png,#52
smp-SM143,Moltres,Promo,SM Black Star Promos,Sun & Moon,6.67,,2017/02/03,[146],Hitoshi Ariga,https://images.pokemontcg.io/smp/SM143_hires.png,Not Referenced
xy1-144,Yveltal-EX,Rare Ultra,XY,XY,28.82,,2014/02/05,[717],5ban Graphics,https://images.pokemontcg.io/xy1/144_hires.png,#81
dp6-145,Rhyperior LV.X,Rare Holo LV.X,Legends Awakened,Diamond & Pearl,24.27,,2008/08/01,[464],Ryo Ueda,https://images.pokemontcg.io/dp6/145_hires.png,Not Referenced
xy5-155,Gardevoir-EX,Rare Ultra,Primal Clash,XY,23.48,,2015/02/04,[282],Ryo Ueda,https://images.pokemontcg.io/xy5/155_hires.png,#9
pl3-141,Absol G LV.X,Rare Holo LV.X,Supreme Victors,Platinum,28.51,,2009/08/19,[359],Yusuke Ishikawa,https://images.pokemontcg.io/pl3/141_hires.png,#53
pl3-143,Charizard G LV.X,Rare Holo LV.X,Supreme Victors,Platinum,154.88,,2009/08/19,[6],Wataru Kawahara,https://images.pokemontcg.io/pl3/143_hires.png,#4
bw7-149,Skyla,Rare Ultra,Boundaries Crossed,Black & White,217.64,,2012/11/07,,Kanako Eo,https://images.pokemontcg.io/bw7/149_hires.png,Not Referenced
sm5-140,Pheromosa-GX,Rare Ultra,Ultra Prism,Sun & Moon,9.93,,2018/02/02,[795],5ban Graphics,https://images.pokemontcg.io/sm5/140_hires.png,Not Referenced
pl3-144,Electivire FB LV.X,Rare Holo LV.X,Supreme Victors,Platinum,25.75,,2009/08/19,[466],Ryo Ueda,https://images.pokemontcg.io/pl3/144_hires.png,Not Referenced
ecard1-140,Energy Removal 2,Uncommon,Expedition Base Set,E-Card,,10.11,2002/09/15,,Keiji Kinebuchi,https://images.pokemontcg.io/ecard1/140_hires.png,Not Referenced
xy5-159,Professor Birch's Observations,Rare Ultra,Primal Clash,XY,6.55,,2015/02/04,,Hitoshi Ariga,https://images.pokemontcg.io/xy5/159_hires.png,Not Referenced
sm1-147,Lillie,Rare Ultra,Sun & Moon,Sun & Moon,42.57,,2017/02/03,,Megumi Mizutani,https://images.pokemontcg.io/sm1/147_hires.png,Not Referenced
bw7-151,Terrakion,Rare Secret,Boundaries Crossed,Black & White,60.28,,2012/11/07,[639],5ban Graphics,https://images.pokemontcg.io/bw7/151_hires.png,Not Referenced
smp-SM149,Suicune,Promo,SM Black Star Promos,Sun & Moon,5.43,,2017/02/03,[245],Kouki Saitou,https://images.pokemontcg.io/smp/SM149_hires.png,#57
sm3-140,Gardevoir-GX,Rare Ultra,Burning Shadows,Sun & Moon,7.64,,2017/08/05,[282],5ban Graphics,https://images.pokemontcg.io/sm3/140_hires.png,#9
pl3-146,Rayquaza C LV.X,Rare Holo LV.X,Supreme Victors,Platinum,53.17,,2009/08/19,[384],Shizurow,https://images.pokemontcg.io/pl3/146_hires.png,#8
xy5-161,Dive Ball,Rare Secret,Primal Clash,XY,17.49,,2015/02/04,,Toyste Beach,https://images.pokemontcg.io/xy5/161_hires.png,Not Referenced
sm2-147,Incineroar-GX,Rare Rainbow,Guardians Rising,Sun & Moon,13.56,,2017/05/05,[727],5ban Graphics,https://images.pokemontcg.io/sm2/147_hires.png,#47
xyp-XY143,Magikarp,Promo,XY Black Star Promos,XY,19.25,,2013/10/12,[129],Saya Tsuruta,https://images.pokemontcg.io/xyp/XY143_hires.png,Not Referenced
sm6-136,Zygarde-GX,Rare Rainbow,Forbidden Light,Sun & Moon,18.51,,2018/05/04,[718],5ban Graphics,https://images.pokemontcg.io/sm6/136_hires.png,#154
sm11-125,Umbreon & Darkrai-GX,Rare Holo GX,Unified Minds,Sun & Moon,19.16,,2019/08/02,"[197, 491]",Mitsuhiro Arita,https://images.pokemontcg.io/sm11/125_hires.png,#5
pl1-SH6,Vulpix,Rare,Platinum,Platinum,,104.97,2009/02/11,[37],Mitsuhiro Arita,https://images.pokemontcg.io/pl1/SH6_hires.png,#163
bw11-RC21,Shaymin-EX,Rare Ultra,Legendary Treasures,Black & White,12.24,,2013/11/06,[492],Kanako Eo,https://images.pokemontcg.io/bw11/RC21_hires.png,#100
bw8-128,Dowsing Machine,Rare ACE,Plasma Storm,Black & White,12.40,,2013/02/06,,Ryo Ueda,https://images.pokemontcg.io/bw8/128_hires.png,Not Referenced
sm6-121,Naganadel-GX,Rare Ultra,Forbidden Light,Sun & Moon,5.46,,2018/05/04,[804],5ban Graphics,https://images.pokemontcg.io/sm6/121_hires.png,Not Referenced
bw11-RC23,Emolga,Rare Ultra,Legendary Treasures,Black & White,10.26,,2013/11/06,[587],Atsuko Nishida,https://images.pokemontcg.io/bw11/RC23_hires.png,#199
sm8-132,Alolan Ninetales-GX,Rare Holo GX,Lost Thunder,Sun & Moon,5.58,,2018/11/02,[38],5ban Graphics,https://images.pokemontcg.io/sm8/132_hires.png,#91
sm6-122,Lucario-GX,Rare Ultra,Forbidden Light,Sun & Moon,9.27,,2018/05/04,[448],5ban Graphics,https://images.pokemontcg.io/sm6/122_hires.png,#2
bw8-131,Victini-EX,Rare Ultra,Plasma Storm,Black & White,23.52,,2013/02/06,[494],Ryo Ueda,https://images.pokemontcg.io/bw8/131_hires.png,#79
xy5-148,Kyogre-EX,Rare Ultra,Primal Clash,XY,38.41,,2015/02/04,[382],5ban Graphics,https://images.pokemontcg.io/xy5/148_hires.png,#115
ex10-U,Unown,Rare,Unseen Forces,EX,14.21,,2005/08/01,[201],Kyoko Koizumi,https://images.pokemontcg.io/ex10/U_hires.png,Not Referenced
bw7-143,Cresselia-EX,Rare Ultra,Boundaries Crossed,Black & White,34.39,,2012/11/07,[488],5ban Graphics,https://images.pokemontcg.io/bw7/143_hires.png,Not Referenced
sm3-131,Ho-Oh-GX,Rare Ultra,Burning Shadows,Sun & Moon,6.20,,2017/08/05,[250],5ban Graphics,https://images.pokemontcg.io/sm3/131_hires.png,#96
smp-SM138,Zekrom-GX,Promo,SM Black Star Promos,Sun & Moon,6.38,,2017/02/03,[644],5ban Graphics,https://images.pokemontcg.io/smp/SM138_hires.png,#75
bw8-133,Cobalion-EX,Rare Ultra,Plasma Storm,Black & White,16.52,,2013/02/06,[638],Ryo Ueda,https://images.pokemontcg.io/bw8/133_hires.png,Not Referenced
smp-SM139,Salamence-GX,Promo,SM Black Star Promos,Sun & Moon,5.91,,2017/02/03,[373],5ban Graphics,https://images.pokemontcg.io/smp/SM139_hires.png,#62
xy5-152,Sharpedo-EX,Rare Ultra,Primal Clash,XY,16.15,,2015/02/04,[319],Ryo Ueda,https://images.pokemontcg.io/xy5/152_hires.png,Not Referenced
ex10-Y,Unown,Rare,Unseen Forces,EX,23.66,,2005/08/01,[201],Kyoko Koizumi,https://images.pokemontcg.io/ex10/Y_hires.png,Not Referenced
pl3-140,VS Seeker,Uncommon,Supreme Victors,Platinum,,10.95,2009/08/19,,Wataru Kawahara,https://images.pokemontcg.io/pl3/140_hires.png,Not Referenced
bw8-137,Blastoise,Rare Secret,Plasma Storm,Black & White,185.54,,2013/02/06,[9],Ayaka Yoshida,https://images.pokemontcg.io/bw8/137_hires.png,#106
xy1-145,Skarmory-EX,Rare Ultra,XY,XY,14.68,,2014/02/05,[227],Ryo Ueda,https://images.pokemontcg.io/xy1/145_hires.png,Not Referenced
dp6-146,Uxie LV.X,Rare Holo LV.X,Legends Awakened,Diamond & Pearl,68.49,,2008/08/01,[480],Shizurow,https://images.pokemontcg.io/dp6/146_hires.png,Not Referenced
xy5-156,M Gardevoir-EX,Rare Ultra,Primal Clash,XY,26.08,,2015/02/04,[282],5ban Graphics,https://images.pokemontcg.io/xy5/156_hires.png,#9
xy1-146,Xerneas-EX,Rare Ultra,XY,XY,33.54,,2014/02/05,[716],5ban Graphics,https://images.pokemontcg.io/xy1/146_hires.png,#101
pl3-142,Blaziken FB LV.X,Rare Holo LV.X,Supreme Victors,Platinum,32.21,,2009/08/19,[257],Ryo Ueda,https://images.pokemontcg.io/pl3/142_hires.png,#29
ecard1-138,Copycat,Uncommon,Expedition Base Set,E-Card,,15.15,2002/09/15,,Ken Sugimori,https://images.pokemontcg.io/ecard1/138_hires.png,Not Referenced
xy5-157,Archie's Ace in the Hole,Rare Ultra,Primal Clash,XY,18.34,,2015/02/04,,Hitoshi Ariga,https://images.pokemontcg.io/xy5/157_hires.png,Not Referenced
ecard1-139,Dual Ball,Uncommon,Expedition Base Set,E-Card,,7.94,2002/09/15,,"""Big Mama"" Tagawa",https://images.pokemontcg.io/ecard1/139_hires.png,Not Referenced
xy5-158,Maxie's Hidden Ball Trick,Rare Ultra,Primal Clash,XY,12.05,,2015/02/04,,Hitoshi Ariga,https://images.pokemontcg.io/xy5/158_hires.png,Not Referenced
sm2-144,Hau,Rare Ultra,Guardians Rising,Sun & Moon,8.80,,2017/05/05,,Sanosuke Sakuma,https://images.pokemontcg.io/sm2/144_hires.png,Not Referenced
bw7-150,Golurk,Rare Secret,Boundaries Crossed,Black & White,111.80,,2012/11/07,[623],5ban Graphics,https://images.pokemontcg.io/bw7/150_hires.png,#225
pl3-145,Garchomp C LV.X,Rare Holo LV.X,Supreme Victors,Platinum,43.01,,2009/08/19,[445],Shizurow,https://images.pokemontcg.io/pl3/145_hires.png,#7
sm2-145,Mallow,Rare Ultra,Guardians Rising,Sun & Moon,21.60,,2017/05/05,,Megumi Mizutani,https://images.pokemontcg.io/sm2/145_hires.png,Not Referenced
sm5-142,Xurkitree-GX,Rare Ultra,Ultra Prism,Sun & Moon,5.38,,2018/02/02,[796],5ban Graphics,https://images.pokemontcg.io/sm5/142_hires.png,Not Referenced
sm6-134,Naganadel-GX,Rare Rainbow,Forbidden Light,Sun & Moon,11.01,,2018/05/04,[804],5ban Graphics,https://images.pokemontcg.io/sm6/134_hires.png,Not Referenced
sm6-126,Xerneas-GX,Rare Ultra,Forbidden Light,Sun & Moon,9.06,,2018/05/04,[716],5ban Graphics,https://images.pokemontcg.io/sm6/126_hires.png,#101
xyp-XY133,Ash-Greninja-EX,Promo,XY Black Star Promos,XY,19.04,,2013/10/12,[658],5ban Graphics,https://images.pokemontcg.io/xyp/XY133_hires.png,#1
xy8-137,Float Stone,Uncommon,BREAKthrough,XY,,7.37,2015/11/04,,Toyste Beach,https://images.pokemontcg.io/xy8/137_hires.png,Not Referenced
bw7-145,Black Kyurem-EX,Rare Ultra,Boundaries Crossed,Black & White,169.68,,2012/11/07,[646],5ban Graphics,https://images.pokemontcg.io/bw7/145_hires.png,#189
sm6-127,Ultra Necrozma-GX,Rare Ultra,Forbidden Light,Sun & Moon,14.55,,2018/05/04,[800],PLANETA Igarashi,https://images.pokemontcg.io/sm6/127_hires.png,#229
dp6-143,Mesprit LV.X,Rare Holo LV.X,Legends Awakened,Diamond & Pearl,44.88,,2008/08/01,[481],Shizurow,https://images.pokemontcg.io/dp6/143_hires.png,Not Referenced
bw8-135,Colress,Rare Ultra,Plasma Storm,Black & White,105.99,,2013/02/06,,Kanako Eo,https://images.pokemontcg.io/bw8/135_hires.png,Not Referenced
xyp-XY134,Empoleon BREAK,Promo,XY Black Star Promos,XY,7.45,,2013/10/12,[395],5ban Graphics,https://images.pokemontcg.io/xyp/XY134_hires.png,#72
bw7-146,White Kyurem-EX,Rare Ultra,Boundaries Crossed,Black & White,95.00,,2012/11/07,[646],5ban Graphics,https://images.pokemontcg.io/bw7/146_hires.png,#189
sm1-142,Umbreon-GX,Rare Ultra,Sun & Moon,Sun & Moon,21.43,,2017/02/03,[197],5ban Graphics,https://images.pokemontcg.io/sm1/142_hires.png,#5
bw8-136,Charizard,Rare Secret,Plasma Storm,Black & White,650.01,,2013/02/06,[6],Ayaka Yoshida,https://images.pokemontcg.io/bw8/136_hires.png,#4
sm6-129,Crasher Wake,Rare Ultra,Forbidden Light,Sun & Moon,6.83,,2018/05/04,,Naoki Saito,https://images.pokemontcg.io/sm6/129_hires.png,Not Referenced
bw7-147,Bianca,Rare Ultra,Boundaries Crossed,Black & White,229.99,,2012/11/07,,Megumi Mizutani,https://images.pokemontcg.io/bw7/147_hires.png,Not Referenced
sm6-130,Diantha,Rare Ultra,Forbidden Light,Sun & Moon,34.46,,2018/05/04,,nagimiso,https://images.pokemontcg.io/sm6/130_hires.png,Not Referenced
bw8-138,Random Receiver,Rare Secret,Plasma Storm,Black & White,34.72,,2013/02/06,,5ban Graphics,https://images.pokemontcg.io/bw8/138_hires.png,Not Referenced
bw7-148,Cheren,Rare Ultra,Boundaries Crossed,Black & White,67.92,,2012/11/07,,Megumi Mizutani,https://images.pokemontcg.io/bw7/148_hires.png,Not Referenced
ex10-?,Unown,Rare,Unseen Forces,EX,29.90,,2005/08/01,[201],Kyoko Koizumi,https://images.pokemontcg.io/ex10/question_hires.png,Not Referenced
sm6-131,Ultra Recon Squad,Rare Ultra,Forbidden Light,Sun & Moon,11.52,,2018/05/04,,Megumi Mizutani,https://images.pokemontcg.io/sm6/131_hires.png,Not Referenced
sm6-132,Palkia-GX,Rare Rainbow,Forbidden Light,Sun & Moon,25.13,,2018/05/04,[484],5ban Graphics,https://images.pokemontcg.io/sm6/132_hires.png,Not Referenced
ecard2-120,Energy Switch,Uncommon,Aquapolis,E-Card,,43.50,2003/01/15,,Mikio Menjo,https://images.pokemontcg.io/ecard2/120_hires.png,Not Referenced
sm5-141,Glaceon-GX,Rare Ultra,Ultra Prism,Sun & Moon,15.60,,2018/02/02,[471],5ban Graphics,https://images.pokemontcg.io/sm5/141_hires.png,#58
sm6-135,Lucario-GX,Rare Rainbow,Forbidden Light,Sun & Moon,55.29,,2018/05/04,[448],5ban Graphics,https://images.pokemontcg.io/sm6/135_hires.png,#2
ecard2-123,Forest Guardian,Uncommon,Aquapolis,E-Card,,9.99,2003/01/15,,Ken Sugimori,https://images.pokemontcg.io/ecard2/123_hires.png,Not Referenced
xy5-163,Switch,Rare Secret,Primal Clash,XY,26.20,,2015/02/04,,5ban Graphics,https://images.pokemontcg.io/xy5/163_hires.png,Not Referenced
sm9-159,Celebi & Venusaur-GX,Rare Ultra,Team Up,Sun & Moon,16.82,,2019/02/01,"[3, 251]",5ban Graphics,https://images.pokemontcg.io/sm9/159_hires.png,#84
sm1-152,Espeon-GX,Rare Rainbow,Sun & Moon,Sun & Moon,26.56,,2017/02/03,[196],5ban Graphics,https://images.pokemontcg.io/sm1/152_hires.png,#46
ecard1-146,Pokémon Reversal,Uncommon,Expedition Base Set,E-Card,,8.66,2002/09/15,,"""Big Mama"" Tagawa",https://images.pokemontcg.io/ecard1/146_hires.png,Not Referenced
sm5-148,Cynthia,Rare Ultra,Ultra Prism,Sun & Moon,122.32,,2018/02/02,,nagimiso,https://images.pokemontcg.io/sm5/148_hires.png,Not Referenced
sm3-145,Plumeria,Rare Ultra,Burning Shadows,Sun & Moon,7.38,,2017/08/05,,Sanosuke Sakuma,https://images.pokemontcg.io/sm3/145_hires.png,Not Referenced
sm1-154,Umbreon-GX,Rare Rainbow,Sun & Moon,Sun & Moon,46.25,,2017/02/03,[197],5ban Graphics,https://images.pokemontcg.io/sm1/154_hires.png,#5
sm6-141,Beast Ring,Rare Secret,Forbidden Light,Sun & Moon,9.05,,2018/05/04,,Toyste Beach,https://images.pokemontcg.io/sm6/141_hires.png,Not Referenced
sm5-149,Gardenia,Rare Ultra,Ultra Prism,Sun & Moon,46.30,,2018/02/02,,You Iribi,https://images.pokemontcg.io/sm5/149_hires.png,Not Referenced
sm3-139,Darkrai-GX,Rare Ultra,Burning Shadows,Sun & Moon,7.22,,2017/08/05,[491],5ban Graphics,https://images.pokemontcg.io/sm3/139_hires.png,#44
sm5-143,Dawn Wings Necrozma-GX,Rare Ultra,Ultra Prism,Sun & Moon,7.32,,2018/02/02,[800],5ban Graphics,https://images.pokemontcg.io/sm5/143_hires.png,#229
bw7-152,Altaria,Rare Secret,Boundaries Crossed,Black & White,60.94,,2012/11/07,[334],5ban Graphics,https://images.pokemontcg.io/bw7/152_hires.png,#105
xy5-162,Enhanced Hammer,Rare Secret,Primal Clash,XY,12.29,,2015/02/04,,Ryo Ueda,https://images.pokemontcg.io/xy5/162_hires.png,Not Referenced
smp-SM151,Giratina,Promo,SM Black Star Promos,Sun & Moon,8.49,,2017/02/03,[487],Shin Nagasawa,https://images.pokemontcg.io/smp/SM151_hires.png,#77
sm1-150,Lurantis-GX,Rare Rainbow,Sun & Moon,Sun & Moon,5.68,,2017/02/03,[754],5ban Graphics,https://images.pokemontcg.io/sm1/150_hires.png,#209
sm6-137,Yveltal-GX,Rare Rainbow,Forbidden Light,Sun & Moon,21.46,,2018/05/04,[717],5ban Graphics,https://images.pokemontcg.io/sm6/137_hires.png,#81
ecard1-144,Multi Technical Machine 01,Uncommon,Expedition Base Set,E-Card,,6.63,2002/09/15,,"""Big Mama"" Tagawa",https://images.pokemontcg.io/ecard1/144_hires.png,Not Referenced
sm1-151,Lapras-GX,Rare Rainbow,Sun & Moon,Sun & Moon,11.80,,2017/02/03,[131],5ban Graphics,https://images.pokemontcg.io/sm1/151_hires.png,#66
sm3-143,Guzma,Rare Ultra,Burning Shadows,Sun & Moon,16.02,,2017/08/05,,Masakazu Fukuda,https://images.pokemontcg.io/sm3/143_hires.png,Not Referenced
pl3-149,Moltres,Rare Secret,Supreme Victors,Platinum,193.99,,2009/08/19,[146],Toshinao Aoki,https://images.pokemontcg.io/pl3/149_hires.png,Not Referenced
sm2-150,Alolan Ninetales-GX,Rare Rainbow,Guardians Rising,Sun & Moon,31.57,,2017/05/05,[38],5ban Graphics,https://images.pokemontcg.io/sm2/150_hires.png,#91
sm6-139,Xerneas-GX,Rare Rainbow,Forbidden Light,Sun & Moon,32.76,,2018/05/04,[716],5ban Graphics,https://images.pokemontcg.io/sm6/139_hires.png,#101
sm2-151,Wishiwashi-GX,Rare Rainbow,Guardians Rising,Sun & Moon,7.12,,2017/05/05,[746],5ban Graphics,https://images.pokemontcg.io/sm2/151_hires.png,Not Referenced
sm3-144,Kiawe,Rare Ultra,Burning Shadows,Sun & Moon,6.72,,2017/08/05,,Naoki Saito,https://images.pokemontcg.io/sm3/144_hires.png,Not Referenced
pl3-SH7,Milotic,Rare,Supreme Victors,Platinum,,115.58,2009/08/19,[350],Hajime Kusajima,https://images.pokemontcg.io/pl3/SH7_hires.png,#51
sm8-149,Mimikyu-GX,Rare Holo GX,Lost Thunder,Sun & Moon,5.38,,2018/11/02,[778],5ban Graphics,https://images.pokemontcg.io/sm8/149_hires.png,#3
ecard1-147,Power Charge,Uncommon,Expedition Base Set,E-Card,,5.64,2002/09/15,,Keiji Kinebuchi,https://images.pokemontcg.io/ecard1/147_hires.png,Not Referenced
sm6-119,Palkia-GX,Rare Ultra,Forbidden Light,Sun & Moon,8.80,,2018/05/04,[484],5ban Graphics,https://images.pokemontcg.io/sm6/119_hires.png,Not Referenced
ex10-N,Unown,Rare,Unseen Forces,EX,13.99,,2005/08/01,[201],Nakaoka,https://images.pokemontcg.io/ex10/N_hires.png,Not Referenced
sm4-120,Counter Catcher,Rare Secret,Crimson Invasion,Sun & Moon,14.88,,2017/11/03,,Toyste Beach,https://images.pokemontcg.io/sm4/120_hires.png,Not Referenced
xyp-XY126,Mew-EX,Promo,XY Black Star Promos,XY,37.55,,2013/10/12,[151],Eske Yoshinob,https://images.pokemontcg.io/xyp/XY126_hires.png,#33
sm11-126,Mega Sableye & Tyranitar-GX,Rare Holo GX,Unified Minds,Sun & Moon,12.51,,2019/08/02,"[248, 302]",Mitsuhiro Arita,https://images.pokemontcg.io/sm11/126_hires.png,#12
bw8-129,Scramble Switch,Rare ACE,Plasma Storm,Black & White,14.35,,2013/02/06,,5ban Graphics,https://images.pokemontcg.io/bw8/129_hires.png,Not Referenced
xy9-123,Gyarados-EX,Rare Secret,BREAKpoint,XY,50.06,,2016/02/03,[130],Mitsuhiro Arita,https://images.pokemontcg.io/xy9/123_hires.png,Not Referenced
bw11-RC24,Mew-EX,Rare Ultra,Legendary Treasures,Black & White,70.56,,2013/11/06,[151],MAHOU,https://images.pokemontcg.io/bw11/RC24_hires.png,#33
ex10-S,Unown,Rare,Unseen Forces,EX,9.14,,2005/08/01,[201],Nakaoka,https://images.pokemontcg.io/ex10/S_hires.png,Not Referenced
ex10-T,Unown,Rare,Unseen Forces,EX,11.68,,2005/08/01,[201],Kyoko Koizumi,https://images.pokemontcg.io/ex10/T_hires.png,Not Referenced
sm6-125,Dialga-GX,Rare Ultra,Forbidden Light,Sun & Moon,13.22,,2018/05/04,[483],5ban Graphics,https://images.pokemontcg.io/sm6/125_hires.png,#125
xy5-150,Groudon-EX,Rare Ultra,Primal Clash,XY,41.56,,2015/02/04,[383],5ban Graphics,https://images.pokemontcg.io/xy5/150_hires.png,#153
bw8-134,Lugia-EX,Rare Ultra,Plasma Storm,Black & White,148.97,,2013/02/06,[249],Toyste Beach,https://images.pokemontcg.io/bw8/134_hires.png,#15
sm2-137,Tapu Lele-GX,Rare Ultra,Guardians Rising,Sun & Moon,5.47,,2017/05/05,[786],5ban Graphics,https://images.pokemontcg.io/sm2/137_hires.png,Not Referenced
xy1-141,Venusaur-EX,Rare Ultra,XY,XY,43.94,,2014/02/05,[3],Ryo Ueda,https://images.pokemontcg.io/xy1/141_hires.png,#183
xy5-151,Primal Groudon-EX,Rare Ultra,Primal Clash,XY,83.24,,2015/02/04,[383],5ban Graphics,https://images.pokemontcg.io/xy5/151_hires.png,#153
